.VERSION 1.0
.HIERARCHY CHARACTER
.COORD X Y T
.SEGMENT CHARACTER
.X_POINTS_PER_INCH 100
.Y_POINTS_PER_INCH 100
.POINTS_PER_SECOND 75
.H_LINE 2760 3280
.V_LINE 2320 2840
.PEN_DOWN
140 39 0
140 39 0
135 38 0
133 38 0
132 38 0
130 38 0
129 38 0
127 38 0
125 38 0
123 38 0
121 38 0
120 38 0
118 38 0
116 38 0
115 38 0
114 38 0
113 38 0
111 38 0
110 39 0
109 39 0
107 39 0
105 40 0
104 41 0
103 41 0
102 42 0
100 42 0
100 43 0
99 43 0
97 44 0
96 45 0
95 45 0
93 46 0
92 47 0
90 48 0
89 49 0
88 49 0
85 51 0
84 52 0
82 54 0
80 55 0
78 57 0
77 58 0
75 60 0
73 62 0
72 63 0
71 65 0
69 67 0
68 68 0
66 71 0
65 73 0
63 75 0
62 77 0
61 79 0
61 80 0
59 81 0
58 84 0
57 87 0
57 88 0
55 90 0
55 92 0
55 94 0
54 97 0
53 99 0
53 101 0
53 102 0
53 103 0
53 105 0
53 106 0
53 108 0
53 109 0
53 111 0
53 113 0
53 114 0
53 115 0
53 117 0
53 119 0
53 120 0
54 121 0
55 123 0
55 124 0
56 126 0
57 128 0
58 129 0
59 130 0
59 132 0
60 133 0
62 135 0
62 136 0
63 138 0
64 138 0
65 140 0
65 141 0
67 142 0
67 143 0
68 143 0
69 145 0
70 145 0
72 146 0
74 147 0
76 148 0
79 150 0
82 151 0
83 152 0
86 154 0
88 154 0
90 156 0
93 157 0
95 158 0
97 159 0
100 160 0
103 161 0
104 161 0
106 162 0
108 162 0
110 163 0
112 163 0
114 163 0
115 163 0
118 163 0
120 163 0
122 163 0
123 163 0
125 163 0
126 163 0
128 162 0
129 161 0
130 161 0
131 160 0
132 159 0
133 159 0
134 157 0
135 155 0
135 154 0
136 153 0
137 153 0
137 151 0
139 149 0
139 148 0
139 146 0
141 144 0
141 143 0
142 141 0
142 139 0
142 138 0
143 137 0
143 135 0
144 134 0
144 132 0
144 131 0
144 129 0
144 128 0
144 127 0
144 126 0
144 125 0
143 123 0
143 122 0
143 120 0
141 119 0
141 118 0
141 117 0
141 116 0
141 115 0
140 115 0
140 114 0
140 113 0
139 112 0
138 111 0
138 110 0
136 108 0
135 107 0
134 106 0
133 105 0
131 105 0
131 104 0
130 103 0
129 103 0
128 102 0
127 101 0
126 100 0
124 99 0
123 98 0
122 98 0
120 97 0
119 97 0
118 96 0
116 95 0
114 95 0
113 95 0
113 94 0
111 93 0
110 93 0
109 93 0
108 93 0
107 93 0
106 93 0
104 93 0
103 93 0
100 92 0
98 92 0
97 92 0
96 92 0
94 92 0
92 92 0
91 92 0
90 92 0
89 92 0
87 92 0
86 92 0
85 92 0
84 92 0
83 92 0
82 92 0
81 92 0
80 92 0
78 92 0
77 93 0
75 93 0
74 94 0
73 94 0
71 94 0
71 95 0
70 95 0
68 96 0
67 97 0
66 97 0
66 98 0
64 98 0
63 99 0
62 100 0
61 100 0
61 101 0
60 101 0
59 102 0
58 103 0
56 104 0
55 105 0
53 107 0
52 108 0
52 109 0
.PEN_UP
